q_id,q_type,q_query,story,question,answer,choices,reasoning_steps,num_facts,asked_relation,target_relation,model_answer
3,FR,0x1 0x0,"Two boxes, called one and two exist in the image. Box one contains a small orange watermelon. A medium yellow apple is inside and touching this box. This thing is to the right of the watermelon. A big orange melon is covered by box two. Box two contain a small green thing, a small yellow melon and a big orange apple. The big orange melon and the small yellow melon are under the green fruit. The big orange apple is to the left of a medium orange melon and is close to a medium yellow apple. Box two covers the medium orange melon. This box covers the medium yellow apple.",Where is the watermelon regarding the medium yellow apple covered by box one?,LEFT,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,right,left,right
5,FR,0x0 0,We have one box named DDD. This box has a green rectangle and covers a midsize orange thing. The orange thing is to the south of the green rectangle.,What is the position of the midsize orange thing regarding DDD?,TPP,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,tpp,tpp,below
2,YN,0 1x1,A medium yellow square is covered by a block called AAA. Disconnected from another block called BBB is block AAA. Block BBB with a medium blue square and a medium yellow square is away from this block. This block covers another medium yellow square. Medium yellow square number one is to the south of another medium blue square. Medium blue square number two is within block BBB. South of the shape which was to the south of medium blue square number two there is medium blue square number one.,Is a block disconnected from medium blue square number one?,Yes,Yes No,1,2,dc,dc,Yes
2,YN,0 1,"There exist two blocks, named AAA and BBB. Block AAA has a medium yellow square and covers a medium blue square. Under the medium yellow square there is the blue shape. The medium yellow square touches this object. Block AAA is disconnected from block BBB. In front of this block is block BBB. This block covers a medium yellow square.",Is block AAA behind all blocks?,No,Yes No,1,1,behind,behind,Yes
3,YN,1x0 1x2,"There are two blocks, named AAA and BBB. Block AAA with a medium yellow square is over, behind and disconnected from block BBB. This block covers another medium yellow square. A medium black square is in block BBB. Block BBB covers another medium black square which is under another medium black square. Block BBB has medium black square number three. Below medium black square number one is medium black square number three.",Is medium black square number two below all black squares?,No,Yes No,1,2,below,below,Yes
2,YN,1 0,"We have two blocks, named AAA and BBB. Disconnected from and in front of block AAA is block BBB. Near to this block there is block AAA. A medium yellow square is inside and a medium black square is covered by block AAA. Below and touches the medium yellow square there is the medium black square. Block BBB covers a medium black square.",Are all blocks near to a block?,No,Yes No,1,1,near,near,Yes
1,YN,1x1 1x2,"There are two blocks, called HHH and LLL. Block HHH with a large red pentagon covers block LLL. Block LLL covers a medium grey hexagon. A little purple object is within and a large red star is covered by this block. Below the medium object is the large red star. The grey object is below the purple thing. Close to this object is the purple object.",Is a shape close to the purple shape?,Yes,Yes No,1,1,near,near,Yes
2,YN,0x2 0x1,"Two blocks, called HHH and LLL exist. Block LLL is within block HHH. A medium purple object is inside and touching block HHH. Block HHH covers a medium grey star and contains a large red pentagon. The medium grey star are east of the large red pentagon and the purple shape. The large red pentagon touches the medium purple object. Block LLL have a medium red star and a medium grey star. This block covers a large grey pentagon. Another large grey pentagon is covered by this block. Near to the medium red star is the medium grey star. Large grey pentagon number one is to the north of large grey pentagon number two.",Is the large red pentagon to the west of all medium grey stars?,No,Yes No,1,1,left,left,Yes
5,FR,0x1 0x0,A box called DDD have two midsize orange rectangles and a midsize white rectangle. This box covers a midsize green rectangle which are under midsize orange rectangle number two and the white thing. The white object is above midsize orange rectangle number two and touches midsize orange rectangle number one. Above this object is midsize orange rectangle number one. Midsize orange rectangle number two is under this thing.,What is the position of midsize orange rectangle number two regarding the green shape?,ABOVE,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,above,above,below
1,YN,0 0x1,There exists one block named AAA. A small black square and a big blue square are in block AAA. A big black square is inside and touching block AAA. Block AAA covers a big yellow square. The blue object is above the big black square. Under and close to the small object is this object. Below this object is the big yellow square. The big black square is in front of this thing.,Do all blocks cover any big black shape?,Yes,Yes No,1,1,tppi,tppi,No
7,FR,0 0x0,A block named HHH contain a medium grey thing and a red hexagon. The grey thing is below the red object. Above and touches a medium purple hexagon is this thing. The purple thing is covered by block HHH.,Where is block HHH relative to the purple object?,TPPI,left right above below behind front near far dc ec po tpp ntpp tppi ntppi,1,1,tppi,tppi,above
1,YN,1x4 0x3,"Two blocks, named AAA and BBB exist. Block AAA is disconnected from and in front of block BBB. Two small yellow squares are inside block AAA. A medium yellow triangle is inside and touching block AAA. A big black circle and a big blue triangle are within block BBB. A medium blue square is covered by block BBB. Block BBB covers a small yellow circle which is in front of the big blue triangle.",Are all medium blue squares behind small yellow square number two?,Yes,Yes No,4,3,behind,behind,No
