Context_id,Story,Question,Question_Type,Answer,Candidate_Answers,Steps_of_Reasoning,Is_Commonsense_Question
images/00/718.jpg,"One boy holding a white box , most likely a present from the volunteer kneeing in front of him . several kids are around him , looking at the box while the boy himself is looking somewhere else . one kid in the foreground is wearing a green hat . there are both round tables and wooden desks in the background .",Is the boy behind the volunteer?,YN,No,"Yes, No",,True
images/00/718.jpg,"One boy holding a white box , most likely a present from the volunteer kneeing in front of him . several kids are around him , looking at the box while the boy himself is looking somewhere else . one kid in the foreground is wearing a green hat . there are both round tables and wooden desks in the background .",Is the volunteer below the boy?,YN,Yes,"Yes, No",1,False
images/00/718.jpg,"One boy holding a white box , most likely a present from the volunteer kneeing in front of him . several kids are around him , looking at the box while the boy himself is looking somewhere else . one kid in the foreground is wearing a green hat . there are both round tables and wooden desks in the background .",Is the present behind the boy?,YN,No,"Yes, No",,True
images/00/718.jpg,"One boy holding a white box , most likely a present from the volunteer kneeing in front of him . several kids are around him , looking at the box while the boy himself is looking somewhere else . one kid in the foreground is wearing a green hat . there are both round tables and wooden desks in the background .",Are the other boys above the present?,YN,No,"Yes, No",1,
images/00/718.jpg,"One boy holding a white box , most likely a present from the volunteer kneeing in front of him . several kids are around him , looking at the box while the boy himself is looking somewhere else . one kid in the foreground is wearing a green hat . there are both round tables and wooden desks in the background .",Is the desks behind the green thing?,YN,Yes,"Yes, No",,True
images/00/719.jpg,"a volunteer , squatting down and browsing through a school book . school children around her , looking at the book too . in the background there is a table with school equipment on it . the kid in the foreground is holding a pencil .",Is the book under the person?,YN,Yes,"Yes, No",,True
images/00/719.jpg,"a volunteer , squatting down and browsing through a school book . school children around her , looking at the book too . in the background there is a table with school equipment on it . the kid in the foreground is holding a pencil .",Is the book behind the boy?,YN,No,"Yes, No",,True
images/00/719.jpg,"a volunteer , squatting down and browsing through a school book . school children around her , looking at the book too . in the background there is a table with school equipment on it . the kid in the foreground is holding a pencil .",Are the other boys above the book?,YN,No,"Yes, No",1,
images/00/719.jpg,"a volunteer , squatting down and browsing through a school book . school children around her , looking at the book too . in the background there is a table with school equipment on it . the kid in the foreground is holding a pencil .",Is the book behind the table?,YN,Yes,"Yes, No",,True
images/00/719.jpg,"a volunteer , squatting down and browsing through a school book . school children around her , looking at the book too . in the background there is a table with school equipment on it . the kid in the foreground is holding a pencil .",Is the table in front of the pencil?,YN,No,"Yes, No",1,
images/00/719.jpg,"a volunteer , squatting down and browsing through a school book . school children around her , looking at the book too . in the background there is a table with school equipment on it . the kid in the foreground is holding a pencil .",Is the pencil Behind the kids?,YN,No,"Yes, No",2,
images/00/723.jpg,"tourists are standing in front of the blackboard in a classroom , all the kids are sitting at their desks . there is a clock above the blackboard , and also the letters Dios es amor between the clock and the blackboard , and higiene es salud on the side wall below the windows .",Is the desks inside the classroom?,YN,Yes,"Yes, No",1,
images/00/723.jpg,"tourists are standing in front of the blackboard in a classroom , all the kids are sitting at their desks . there is a clock above the blackboard , and also the letters Dios es amor between the clock and the blackboard , and higiene es salud on the side wall below the windows .",Is the blackboard under the clock?,YN,Yes,"Yes, No",,True
images/00/725.jpg,a boy wearing a green jacket and a red cap is carrying a little girl on his back .,Is the girl touching the boy?,YN,Yes,"Yes, No",1,
images/00/725.jpg,a boy wearing a green jacket and a red cap is carrying a little girl on his back .,Is the cap above the girl?,YN,Yes,"Yes, No",1,
images/00/726.jpg,"Children are sitting at their desks and are singing a song with their teacher . there is a large window , a blackboard and a shelf at the back of the classroom . there is a wall on the left with a map of Peru , a poster and Minnie Mouse on it .",Are the kids sitting in front of the teacher?,YN,No,"Yes, No",1,
images/00/726.jpg,"Children are sitting at their desks and are singing a song with their teacher . there is a large window , a blackboard and a shelf at the back of the classroom . there is a wall on the left with a map of Peru , a poster and Minnie Mouse on it .",Is the blackboard behind the childern?,YN,Yes,"Yes, No",,True
images/00/728.jpg,"Close-up photo of a building with a blue front , red doors , brown bricks below the windows and the wires that stick out from the roof . a few pupils are in front of the building .",Is the wires below the door?,YN,No,"Yes, No",,True
images/00/728.jpg,"Close-up photo of a building with a blue front , red doors , brown bricks below the windows and the wires that stick out from the roof . a few pupils are in front of the building .",Is the blue thing in front of the red thing,YN,Yes,"Yes, No",1,
